ImageFileName,Red_Channel_Distribution,Green_Channel_Distribution,Blue_Channel_Distribution,Infected_Edge_Density,Infected_MeanBlobSize,Infected_MaxBlobSize
C124P85ThinF_IMG_20151002_155026_cell_176.png,153.224,110.9136,107.512,0.1472,1.0,2.0
C124P85ThinF_IMG_20151002_155101_cell_167.png,150.0064,106.8144,104.1536,0.1504,0.0,0.0
C124P85ThinF_IMG_20151002_155101_cell_168.png,159.4272,108.1584,106.5168,0.1328,1.0,1.0
C124P85ThinF_IMG_20151002_155101_cell_169.png,121.2224,86.2128,86.064,0.1968,0.0,0.0
C124P85ThinF_IMG_20151002_155101_cell_170.png,141.3936,103.7712,101.1264,0.136,1.0,2.0
C124P85ThinF_IMG_20151002_155223_cell_165.png,162.104,120.8832,117.8768,0.1568,0.0,0.0
C124P85ThinF_IMG_20151002_155223_cell_166.png,166.272,121.5872,114.5632,0.1536,1.0,2.0
C124P85ThinF_IMG_20151002_155223_cell_168.png,145.3008,104.3664,99.648,0.1584,1.0,2.0
C124P85ThinF_IMG_20151002_155223_cell_169.png,141.5152,96.664,95.784,0.1696,1.5,2.0
C124P85ThinF_IMG_20151002_155223_cell_170.png,110.176,85.5168,78.1008,0.1328,0.0,0.0
C125P86ThinF_IMG_20151004_101158_cell_155.png,151.1136,105.5776,103.0928,0.1376,1.0,2.0
C125P86ThinF_IMG_20151004_101158_cell_156.png,158.3408,120.592,117.2176,0.1472,1.5,2.0
C125P86ThinF_IMG_20151004_101929_cell_152.png,144.0928,114.896,113.6976,0.144,0.0,0.0
C125P86ThinF_IMG_20151004_102053_cell_149.png,144.5456,115.2656,112.6288,0.1664,0.0,0.0
C125P86ThinF_IMG_20151004_102053_cell_150.png,141.8288,107.7776,107.5376,0.1808,1.5,2.0
C125P86ThinF_IMG_20151004_102053_cell_151.png,143.6176,115.272,110.9456,0.1696,0.5,1.0
C125P86ThinF_IMG_20151004_102132_cell_151.png,147.624,118.4496,115.9616,0.136,0.0,0.0
C125P86ThinF_IMG_20151004_102205_cell_174.png,136.6832,111.3744,109.7264,0.1872,1.0,2.0
C125P86ThinF_IMG_20151004_102619_cell_144.png,148.064,118.5696,116.1024,0.1376,1.3333333333333333,2.0
C125P86ThinF_IMG_20151004_102619_cell_145.png,146.7664,107.1792,112.312,0.1632,2.0,2.0
C126P87ThinF_IMG_20151004_104408_cell_166.png,133.656,93.3744,101.8784,0.1456,2.0,2.0
C126P87ThinF_IMG_20151004_104408_cell_167.png,135.6752,87.0512,98.44,0.2048,2.0,2.0
C126P87ThinF_IMG_20151004_104408_cell_168.png,136.1824,90.0208,101.1664,0.2192,1.3333333333333333,2.0
C126P87ThinF_IMG_20151004_104408_cell_169.png,145.3952,92.8624,107.68,0.2464,1.7142857142857142,2.0
C126P87ThinF_IMG_20151004_104408_cell_170.png,137.4032,85.0208,100.0816,0.224,1.0,1.0
C126P87ThinF_IMG_20151004_104441_cell_119.png,131.9264,97.7456,110.3984,0.16,1.0,1.0
C126P87ThinF_IMG_20151004_104441_cell_122.png,129.2128,74.3808,103.3696,0.2784,0.8,2.0
C126P87ThinF_IMG_20151004_104623_cell_124.png,132.192,72.0784,105.4528,0.2928,0.5,1.0
C126P87ThinF_IMG_20151004_104651_cell_3.png,137.344,94.3984,103.3584,0.1792,1.0,1.0
C126P87ThinF_IMG_20151004_104728_cell_126.png,143.9696,105.5152,116.4944,0.2048,1.0,1.0
C126P87ThinF_IMG_20151004_104728_cell_127.png,140.9072,106.5008,115.3168,0.184,2.0,2.0
C126P87ThinF_IMG_20151004_104728_cell_128.png,133.1936,100.784,111.6224,0.1632,0.5,2.0
C126P87ThinF_IMG_20151004_104728_cell_129.png,131.112,96.3408,107.6432,0.1568,1.3333333333333333,2.0
C126P87ThinF_IMG_20151004_104728_cell_130.png,139.3936,99.2592,113.5344,0.184,1.6,2.0
C126P87ThinF_IMG_20151004_104728_cell_131.png,140.368,100.4064,112.7264,0.1648,1.0,2.0
C126P87ThinF_IMG_20151004_104813_cell_149.png,142.4144,109.3552,114.624,0.1488,1.0,1.0
C126P87ThinF_IMG_20151004_104813_cell_150.png,139.3408,107.8416,115.9712,0.1632,2.0,2.0
C126P87ThinF_IMG_20151004_104813_cell_152.png,137.6032,101.112,110.2,0.1616,2.0,2.0
C126P87ThinF_IMG_20151004_105100_cell_127.png,140.568,86.112,100.9728,0.208,1.5,2.0
C126P87ThinF_IMG_20151004_105100_cell_128.png,136.1184,87.376,103.728,0.1824,1.5,2.0
C126P87ThinF_IMG_20151004_105100_cell_129.png,149.7904,101.2544,109.52,0.1856,1.0,1.0
C126P87ThinF_IMG_20151004_105100_cell_130.png,127.7008,79.4064,92.2864,0.1792,1.0,1.0
C126P87ThinF_IMG_20151004_105100_cell_131.png,146.2624,95.7264,102.0544,0.1584,1.0,1.0
C126P87ThinF_IMG_20151004_105100_cell_132.png,157.2432,100.6208,112.7072,0.184,2.0,2.0
C126P87ThinF_IMG_20151004_105100_cell_134.png,129.528,77.8784,93.0032,0.2272,1.5,2.0
C126P87ThinF_IMG_20151004_105100_cell_135.png,146.7088,101.0272,109.448,0.1696,2.0,2.0
C126P87ThinF_IMG_20151004_105100_cell_136.png,135.7856,82.6816,96.1456,0.1536,2.0,2.0
C126P87ThinF_IMG_20151004_105234_cell_129.png,140.512,60.5152,98.664,0.3168,1.6666666666666667,2.0
C126P87ThinF_IMG_20151004_105234_cell_130.png,139.752,86.9024,99.3264,0.2096,1.0,1.0
C126P87ThinF_IMG_20151004_105234_cell_132.png,153.3376,110.1936,111.8896,0.1424,1.3333333333333333,2.0
C126P87ThinF_IMG_20151004_105342_cell_114.png,134.8016,85.4592,97.9952,0.1792,2.0,2.0
C126P87ThinF_IMG_20151004_105342_cell_116.png,146.536,99.4688,109.5488,0.1376,1.6666666666666667,2.0
C126P87ThinF_IMG_20151004_105342_cell_117.png,88.5984,46.424,66.3712,0.2208,1.25,2.0
C126P87ThinF_IMG_20151004_105342_cell_120.png,142.6432,84.6464,101.9424,0.184,1.0,1.0
C126P87ThinF_IMG_20151004_105844_cell_146.png,124.6992,74.5424,92.36,0.224,2.0,2.0
C126P87ThinF_IMG_20151004_105844_cell_149.png,135.7808,82.7632,103.4592,0.1712,1.1666666666666667,2.0
C126P87ThinF_IMG_20151004_105844_cell_150.png,160.8368,102.1216,110.7024,0.2064,1.875,2.0
C127P88ThinF_IMG_20151004_111220_cell_130.png,144.5056,98.1856,100.3184,0.1808,1.0,1.0
C127P88ThinF_IMG_20151004_111436_cell_125.png,153.4128,112.4448,105.8416,0.1632,0.0,0.0
C127P88ThinF_IMG_20151004_111526_cell_101.png,133.0576,93.6304,93.984,0.2016,0.0,0.0
C127P88ThinF_IMG_20151004_111651_cell_133.png,166.08,123.6928,107.4272,0.192,0.0,0.0
C127P88ThinF_IMG_20151004_111755_cell_117.png,143.9232,110.3472,104.0096,0.152,1.0,1.0
C127P88ThinF_IMG_20151004_111755_cell_118.png,151.9328,104.4528,105.9552,0.1648,1.3333333333333333,2.0
C127P88ThinF_IMG_20151004_112126_cell_107.png,146.7936,109.6624,104.088,0.1536,0.0,0.0
C127P88ThinF_IMG_20151004_112301_cell_123.png,163.4784,121.12,118.848,0.1456,0.0,0.0
C127P88ThinF_IMG_20151004_112301_cell_125.png,124.0016,67.824,83.4688,0.2288,2.0,2.0
C127P88ThinF_IMG_20151004_112418_cell_143.png,130.8128,93.1392,90.5168,0.1776,0.5,1.0
C128P89ThinF_IMG_20151004_130408_cell_146.png,147.0176,105.2384,108.456,0.1584,1.3333333333333333,2.0
C128P89ThinF_IMG_20151004_130408_cell_150.png,160.7536,116.8096,115.128,0.1456,1.0,1.0
C128P89ThinF_IMG_20151004_130408_cell_154.png,150.5088,108.504,111.8496,0.1936,0.0,0.0
C128P89ThinF_IMG_20151004_130408_cell_155.png,167.1248,124.2128,124.4864,0.1456,1.6,2.0
C128P89ThinF_IMG_20151004_130408_cell_158.png,152.5968,107.4896,107.768,0.16,1.3333333333333333,2.0
C128P89ThinF_IMG_20151004_130408_cell_161.png,141.3232,102.8896,104.0752,0.152,1.0,2.0
C128P89ThinF_IMG_20151004_130549_cell_139.png,138.7168,102.2528,99.0496,0.1552,1.6,2.0
C128P89ThinF_IMG_20151004_130549_cell_140.png,156.736,110.4448,110.0064,0.136,0.0,0.0
C128P89ThinF_IMG_20151004_130549_cell_145.png,154.696,117.2768,111.2592,0.1424,0.0,0.0
C128P89ThinF_IMG_20151004_130549_cell_146.png,149.6448,109.1728,110.6528,0.1984,0.0,0.0
C128P89ThinF_IMG_20151004_130549_cell_147.png,147.7152,107.1184,107.6832,0.1584,1.0,2.0
C128P89ThinF_IMG_20151004_130549_cell_148.png,152.2784,107.6512,108.4384,0.1744,1.6,2.0
C128P89ThinF_IMG_20151004_130549_cell_150.png,151.4352,96.4624,104.704,0.1536,1.0,1.0
C128P89ThinF_IMG_20151004_130810_cell_146.png,145.3152,98.9408,100.6144,0.128,1.3333333333333333,2.0
C128P89ThinF_IMG_20151004_130810_cell_147.png,159.9024,110.0608,110.5312,0.1408,0.0,0.0
C128P89ThinF_IMG_20151004_130810_cell_150.png,142.4048,103.1248,102.6192,0.1536,0.0,0.0
C128P89ThinF_IMG_20151004_130810_cell_152.png,150.4608,107.0592,105.0464,0.1728,1.0,2.0
C128P89ThinF_IMG_20151004_130810_cell_153.png,145.5312,92.1792,102.1328,0.1616,1.5,2.0
C128P89ThinF_IMG_20151004_130810_cell_154.png,145.368,101.4896,99.8576,0.1696,1.3333333333333333,2.0
C128P89ThinF_IMG_20151004_130810_cell_155.png,152.888,111.312,106.0032,0.1488,1.0,1.0
C128P89ThinF_IMG_20151004_130810_cell_156.png,145.3984,107.0048,102.6336,0.1536,1.0,2.0
C128P89ThinF_IMG_20151004_130810_cell_157.png,146.5504,101.9968,101.7616,0.1808,1.0,2.0
C128P89ThinF_IMG_20151004_130810_cell_158.png,152.5984,110.4976,105.9952,0.1568,1.0,2.0
C128P89ThinF_IMG_20151004_130810_cell_160.png,130.624,86.4624,86.4352,0.112,0.5,1.0
C128P89ThinF_IMG_20151004_130810_cell_161.png,119.144,90.104,85.4432,0.168,1.3333333333333333,2.0
C128P89ThinF_IMG_20151004_130810_cell_162.png,137.3696,94.8352,95.4432,0.1984,1.0,2.0
C128P89ThinF_IMG_20151004_131030_cell_149.png,139.8272,102.0352,98.3632,0.16,1.0,2.0
C128P89ThinF_IMG_20151004_131030_cell_150.png,142.3968,102.8352,99.3632,0.168,0.0,0.0
C128P89ThinF_IMG_20151004_131030_cell_151.png,156.5424,109.9152,108.1744,0.2096,1.0,2.0
C128P89ThinF_IMG_20151004_131030_cell_152.png,126.9552,89.5088,88.3904,0.1904,1.5,2.0
C128P89ThinF_IMG_20151004_131030_cell_153.png,149.1568,107.4,104.552,0.1824,1.0,1.0
C128P89ThinF_IMG_20151004_131030_cell_154.png,143.728,103.4608,102.0672,0.1488,0.0,0.0
C128P89ThinF_IMG_20151004_131030_cell_157.png,123.5328,88.408,85.7056,0.1488,0.0,0.0
C128P89ThinF_IMG_20151004_131030_cell_158.png,149.3216,106.984,105.6784,0.1744,1.0,1.0
C128P89ThinF_IMG_20151004_131030_cell_159.png,151.7376,107.4816,104.1056,0.1856,1.0,2.0
C128P89ThinF_IMG_20151004_131030_cell_161.png,155.3184,115.768,114.0336,0.1664,0.0,0.0
C128P89ThinF_IMG_20151004_131030_cell_163.png,151.32,106.504,104.9104,0.2032,0.0,0.0
C128P89ThinF_IMG_20151004_131030_cell_164.png,160.6288,115.0944,111.5792,0.184,1.5,2.0
C128P89ThinF_IMG_20151004_131030_cell_165.png,152.8384,111.4656,110.376,0.1952,0.0,0.0
C128P89ThinF_IMG_20151004_131030_cell_166.png,164.9392,124.8368,122.192,0.184,1.6,2.0
C128P89ThinF_IMG_20151004_131129_cell_148.png,148.5216,104.904,106.5456,0.184,1.0,1.0
C128P89ThinF_IMG_20151004_131129_cell_149.png,133.1248,96.9728,96.0032,0.1424,0.0,0.0
C128P89ThinF_IMG_20151004_131129_cell_150.png,157.0848,116.3232,112.4608,0.1504,1.0,2.0
C128P89ThinF_IMG_20151004_131129_cell_152.png,163.4352,113.8224,116.6864,0.1664,1.0,2.0
C128P89ThinF_IMG_20151004_131129_cell_153.png,155.04,109.8528,109.7584,0.2112,1.0,1.0
C128P89ThinF_IMG_20151004_131129_cell_154.png,143.456,89.6336,96.2304,0.1664,1.2,2.0
C128P89ThinF_IMG_20151004_131129_cell_155.png,149.112,106.448,104.3392,0.16,1.5,2.0
C128P89ThinF_IMG_20151004_131129_cell_157.png,146.512,105.2656,102.096,0.1744,0.0,0.0
C128P89ThinF_IMG_20151004_131129_cell_158.png,156.216,117.3376,111.9696,0.1376,0.0,0.0
C128P89ThinF_IMG_20151004_131129_cell_159.png,138.5296,100.1344,98.7744,0.1472,1.3333333333333333,2.0
C128P89ThinF_IMG_20151004_131129_cell_160.png,165.2144,119.0928,112.2064,0.16,1.5,2.0
C128P89ThinF_IMG_20151004_131129_cell_161.png,135.4144,88.1008,92.6176,0.1616,1.7142857142857142,2.0
C128P89ThinF_IMG_20151004_131129_cell_162.png,159.0,115.2336,117.1472,0.2064,1.5,2.0
C128P89ThinF_IMG_20151004_131231_cell_138.png,132.816,95.92,97.7584,0.1408,1.6666666666666667,2.0
C128P89ThinF_IMG_20151004_131231_cell_139.png,157.1376,111.5216,108.6672,0.1504,1.0,1.0
C128P89ThinF_IMG_20151004_131231_cell_144.png,155.7104,113.7776,105.6704,0.1488,1.0,1.0
C128P89ThinF_IMG_20151004_131231_cell_147.png,145.92,106.5328,106.6368,0.2128,0.0,0.0
C128P89ThinF_IMG_20151004_131231_cell_148.png,153.3376,111.9424,111.6416,0.1776,1.0,2.0
C128P89ThinF_IMG_20151004_131231_cell_149.png,143.0896,101.4256,101.6544,0.1712,1.3333333333333333,2.0
C128P89ThinF_IMG_20151004_131231_cell_151.png,146.136,105.712,102.8576,0.1536,1.0,2.0
C128P89ThinF_IMG_20151004_131231_cell_153.png,151.1808,106.6832,103.864,0.1616,0.0,0.0
C128P89ThinF_IMG_20151004_131231_cell_154.png,166.3616,124.4672,122.7424,0.152,1.3333333333333333,2.0
C128P89ThinF_IMG_20151004_131231_cell_155.png,156.44,114.0704,113.52,0.192,0.6666666666666666,2.0
C128P89ThinF_IMG_20151004_131231_cell_156.png,148.8784,103.6656,100.8736,0.2096,1.0,1.0
C128P89ThinF_IMG_20151004_131231_cell_157.png,156.1104,108.6032,107.192,0.2,1.0,2.0
C128P89ThinF_IMG_20151004_131231_cell_158.png,161.8736,115.5488,111.6992,0.184,0.0,0.0
C128P89ThinF_IMG_20151004_131231_cell_160.png,152.3376,109.4448,107.3808,0.1552,1.0,2.0
C128P89ThinF_IMG_20151004_131632_cell_163.png,134.608,97.5904,95.4128,0.1792,1.0,1.0
C128P89ThinF_IMG_20151004_131632_cell_164.png,154.2816,111.3824,108.6512,0.1936,0.0,0.0
C128P89ThinF_IMG_20151004_131632_cell_165.png,157.9936,116.5984,109.9456,0.1856,1.3333333333333333,2.0
C128P89ThinF_IMG_20151004_131632_cell_169.png,150.2848,103.4944,103.256,0.1904,0.0,0.0
C128P89ThinF_IMG_20151004_131632_cell_171.png,132.664,92.36,93.9792,0.2032,0.0,0.0
C128P89ThinF_IMG_20151004_131632_cell_172.png,137.7504,96.5136,95.64,0.1536,0.5,1.0
C128P89ThinF_IMG_20151004_131632_cell_174.png,140.0704,99.4848,99.9952,0.1776,1.0,1.0
C128P89ThinF_IMG_20151004_131632_cell_175.png,151.6224,107.6192,105.0544,0.168,1.0,2.0
C128P89ThinF_IMG_20151004_131753_cell_124.png,148.3696,104.0896,110.896,0.1648,2.0,2.0
C128P89ThinF_IMG_20151004_131753_cell_125.png,150.9568,108.1616,107.9232,0.1584,0.0,0.0
C128P89ThinF_IMG_20151004_131753_cell_126.png,131.0976,96.5072,93.7856,0.16,1.0,1.0
C128P89ThinF_IMG_20151004_131753_cell_127.png,127.1056,96.5696,95.304,0.1584,1.0,2.0
C128P89ThinF_IMG_20151004_131753_cell_129.png,151.5264,112.0784,108.9488,0.1728,0.0,0.0
C128P89ThinF_IMG_20151004_131753_cell_130.png,115.5024,82.3472,80.7344,0.1376,0.0,0.0
C128P89ThinF_IMG_20151004_131753_cell_131.png,151.2784,109.8736,109.7648,0.1584,1.0,2.0
C128P89ThinF_IMG_20151004_131753_cell_132.png,148.4592,107.7184,105.344,0.184,1.6,2.0
C128P89ThinF_IMG_20151004_131753_cell_134.png,155.3328,113.4304,111.5424,0.1744,1.0,1.0
C128P89ThinF_IMG_20151004_131753_cell_135.png,132.5968,98.128,97.768,0.1488,0.0,0.0
C128P89ThinF_IMG_20151004_131753_cell_136.png,135.2608,98.3328,99.8224,0.1776,1.0,1.0
C128P89ThinF_IMG_20151004_131753_cell_137.png,143.2864,103.2,101.3648,0.1776,1.0,2.0
C129P90ThinF_IMG_20151004_133244_cell_100.png,164.0288,119.4672,117.3728,0.1568,0.0,0.0
C129P90ThinF_IMG_20151004_133244_cell_101.png,148.8048,98.7184,103.9568,0.2224,0.0,0.0
C129P90ThinF_IMG_20151004_133244_cell_104.png,158.2464,111.984,111.0176,0.176,1.0,1.0
C129P90ThinF_IMG_20151004_133244_cell_107.png,159.5072,107.0336,107.5632,0.2016,1.0,1.0
C129P90ThinF_IMG_20151004_133244_cell_108.png,152.9664,107.7216,103.4128,0.2048,1.0,1.0
C129P90ThinF_IMG_20151004_133244_cell_109.png,156.5984,108.304,103.3808,0.1904,1.0,1.0
C129P90ThinF_IMG_20151004_133244_cell_111.png,149.888,106.9824,102.7296,0.2112,1.0,2.0
C129P90ThinF_IMG_20151004_133244_cell_112.png,166.9104,120.1216,118.6736,0.1632,1.0,1.0
C129P90ThinF_IMG_20151004_133244_cell_114.png,162.9904,118.9472,116.0112,0.1504,1.0,1.0
C129P90ThinF_IMG_20151004_133244_cell_118.png,159.0016,108.8592,104.5696,0.2064,1.0,1.0
C129P90ThinF_IMG_20151004_133244_cell_119.png,161.0384,110.24,105.7728,0.2,1.0,1.0
C129P90ThinF_IMG_20151004_133244_cell_120.png,153.9024,106.1488,105.3872,0.216,0.0,0.0
C129P90ThinF_IMG_20151004_133244_cell_122.png,159.4416,115.0032,112.2784,0.2,1.3333333333333333,2.0
C129P90ThinF_IMG_20151004_133244_cell_123.png,161.3984,116.0,114.8128,0.1904,1.0,1.0
C129P90ThinF_IMG_20151004_133244_cell_96.png,164.2656,116.1744,111.3696,0.1904,1.0,1.0
C129P90ThinF_IMG_20151004_133244_cell_97.png,155.056,102.8832,105.3024,0.2128,0.0,0.0
C129P90ThinF_IMG_20151004_133244_cell_98.png,160.176,111.968,107.728,0.1728,1.6666666666666667,2.0
C129P90ThinF_IMG_20151004_133244_cell_99.png,157.0128,108.6736,105.4208,0.1952,1.0,1.0
C129P90ThinF_IMG_20151004_133329_cell_100.png,167.9824,121.3312,118.104,0.1568,1.0,1.0
C129P90ThinF_IMG_20151004_133329_cell_102.png,158.8864,107.84,105.3728,0.1824,1.0,1.0
C129P90ThinF_IMG_20151004_133329_cell_103.png,155.128,100.8368,105.5968,0.2112,1.0,1.0
C129P90ThinF_IMG_20151004_133329_cell_104.png,152.6832,100.2992,101.2048,0.1888,1.3333333333333333,2.0
C129P90ThinF_IMG_20151004_133329_cell_105.png,158.936,115.464,110.368,0.1696,1.3333333333333333,2.0
C129P90ThinF_IMG_20151004_133329_cell_106.png,158.064,113.992,111.5344,0.1408,1.5,2.0
C129P90ThinF_IMG_20151004_133329_cell_107.png,158.6304,114.9344,111.2096,0.1744,0.0,0.0
C129P90ThinF_IMG_20151004_133329_cell_109.png,152.9184,107.0672,102.7824,0.1776,0.0,0.0
C129P90ThinF_IMG_20151004_133329_cell_110.png,158.3072,110.5712,110.3408,0.1872,1.0,1.0
C129P90ThinF_IMG_20151004_133329_cell_111.png,160.7792,117.3456,113.3392,0.1552,1.5,2.0
C129P90ThinF_IMG_20151004_133329_cell_114.png,163.368,114.2912,109.2064,0.1888,0.0,0.0
C129P90ThinF_IMG_20151004_133329_cell_116.png,154.9728,111.3664,108.3392,0.192,0.0,0.0
C129P90ThinF_IMG_20151004_133329_cell_94.png,158.448,109.6944,109.0096,0.1968,1.0,1.0
C129P90ThinF_IMG_20151004_133329_cell_95.png,162.6512,113.0,110.2656,0.1392,1.5,2.0
C129P90ThinF_IMG_20151004_133329_cell_97.png,165.9328,111.0336,109.5232,0.1744,1.0,1.0
C129P90ThinF_IMG_20151004_133329_cell_99.png,163.0048,116.648,114.304,0.1488,0.0,0.0
C129P90ThinF_IMG_20151004_133421_cell_100.png,154.2096,106.5728,106.2384,0.1968,1.5,2.0
C129P90ThinF_IMG_20151004_133421_cell_102.png,158.872,108.8576,107.7024,0.1904,1.0,1.0
C129P90ThinF_IMG_20151004_133421_cell_103.png,169.5472,116.304,113.7424,0.1392,0.0,0.0
C129P90ThinF_IMG_20151004_133421_cell_105.png,160.9872,117.144,111.5888,0.1968,0.0,0.0
C129P90ThinF_IMG_20151004_133421_cell_106.png,160.3584,112.7856,112.6032,0.1408,1.0,1.0
C129P90ThinF_IMG_20151004_133421_cell_107.png,159.6784,110.0352,106.2224,0.1904,0.6666666666666666,2.0
C129P90ThinF_IMG_20151004_133421_cell_109.png,158.7824,114.9568,113.8688,0.1984,1.6,2.0
C129P90ThinF_IMG_20151004_133421_cell_110.png,153.1424,104.416,104.52,0.1824,1.3333333333333333,2.0
C129P90ThinF_IMG_20151004_133421_cell_111.png,162.1952,111.5136,109.0656,0.168,0.0,0.0
C129P90ThinF_IMG_20151004_133421_cell_112.png,168.8688,110.7968,111.0176,0.1552,1.5,2.0
C129P90ThinF_IMG_20151004_133421_cell_113.png,147.5376,105.2832,102.4112,0.16,1.0,1.0
C129P90ThinF_IMG_20151004_133421_cell_114.png,153.7616,100.6736,103.264,0.2288,1.3333333333333333,2.0
C129P90ThinF_IMG_20151004_133421_cell_115.png,163.1216,118.1008,115.1632,0.176,0.0,0.0
C129P90ThinF_IMG_20151004_133421_cell_93.png,159.608,103.672,108.4272,0.2448,1.0,1.0
C129P90ThinF_IMG_20151004_133421_cell_94.png,156.6432,113.616,107.0176,0.192,1.0,1.0
C129P90ThinF_IMG_20151004_133421_cell_96.png,158.9168,114.3712,109.7696,0.1856,1.0,2.0
C129P90ThinF_IMG_20151004_133421_cell_97.png,157.0848,110.9888,109.5072,0.184,1.0,1.0
C129P90ThinF_IMG_20151004_133421_cell_98.png,154.8688,110.9952,106.6832,0.1344,0.0,0.0
C129P90ThinF_IMG_20151004_133421_cell_99.png,165.1504,112.24,111.8176,0.184,1.0,1.0
C129P90ThinF_IMG_20151004_133538_cell_104.png,169.496,120.2368,117.76,0.1456,1.3333333333333333,2.0
C129P90ThinF_IMG_20151004_133538_cell_105.png,157.4896,115.6416,110.2736,0.168,1.0,1.0
C129P90ThinF_IMG_20151004_133538_cell_106.png,165.64,118.952,117.6144,0.1632,1.0,1.0
C129P90ThinF_IMG_20151004_133538_cell_107.png,167.0688,111.3344,109.8416,0.1584,1.5,2.0
C129P90ThinF_IMG_20151004_133538_cell_75.png,160.0128,113.7056,111.8976,0.1488,1.0,1.0
C129P90ThinF_IMG_20151004_133538_cell_76.png,153.9504,104.456,101.08,0.1504,1.0,2.0
C129P90ThinF_IMG_20151004_133538_cell_77.png,171.5472,112.3248,113.7424,0.1248,1.0,1.0
C129P90ThinF_IMG_20151004_133538_cell_78.png,163.0224,109.6496,108.856,0.1728,1.0,1.0
C129P90ThinF_IMG_20151004_133538_cell_79.png,157.4032,111.8864,111.2432,0.1776,0.0,0.0
C129P90ThinF_IMG_20151004_133538_cell_84.png,159.6416,113.4784,112.408,0.1488,1.0,1.0
C129P90ThinF_IMG_20151004_133538_cell_86.png,162.4256,112.4432,113.76,0.1744,1.0,1.0
C129P90ThinF_IMG_20151004_133538_cell_88.png,157.7584,107.712,109.6784,0.1968,1.0,1.0
C129P90ThinF_IMG_20151004_133538_cell_89.png,155.2912,102.696,104.3408,0.1648,1.0,1.0
C129P90ThinF_IMG_20151004_133538_cell_92.png,148.1072,97.3888,99.7424,0.2048,1.0,1.0
C129P90ThinF_IMG_20151004_133538_cell_93.png,159.7184,112.176,111.6432,0.1776,1.0,2.0
C129P90ThinF_IMG_20151004_133538_cell_94.png,153.9168,103.4064,104.9568,0.2432,1.0,1.0
C129P90ThinF_IMG_20151004_133538_cell_96.png,168.6816,113.776,109.9488,0.1376,1.3333333333333333,2.0
C129P90ThinF_IMG_20151004_133538_cell_97.png,173.4944,108.2944,114.8448,0.192,1.5,2.0
C129P90ThinF_IMG_20151004_133538_cell_99.png,166.816,109.0544,110.4416,0.1648,0.0,0.0
C129P90ThinF_IMG_20151004_133703_cell_100.png,151.4224,114.856,110.6592,0.1552,1.6,2.0
C129P90ThinF_IMG_20151004_133703_cell_101.png,164.4848,125.8928,121.8656,0.144,0.0,0.0
C129P90ThinF_IMG_20151004_133703_cell_102.png,152.4992,110.0752,112.1888,0.1664,1.5,2.0
C129P90ThinF_IMG_20151004_133703_cell_103.png,142.7984,96.7216,100.2912,0.1808,0.0,0.0
C129P90ThinF_IMG_20151004_133703_cell_104.png,148.4544,110.2416,106.6592,0.2,1.0,1.0
C129P90ThinF_IMG_20151004_133703_cell_105.png,152.4416,108.4512,105.808,0.1568,1.0,1.0
C129P90ThinF_IMG_20151004_133703_cell_106.png,159.328,115.1744,110.2736,0.1664,1.0,1.0
C129P90ThinF_IMG_20151004_133703_cell_107.png,152.3744,108.688,107.6624,0.1856,1.6666666666666667,2.0
C129P90ThinF_IMG_20151004_133703_cell_108.png,154.0128,108.9456,108.6928,0.1728,1.5,2.0
C129P90ThinF_IMG_20151004_133703_cell_109.png,150.6944,112.0416,108.4736,0.1856,1.0,1.0
C129P90ThinF_IMG_20151004_133703_cell_110.png,157.9376,117.1568,112.9632,0.152,1.0,1.0
C129P90ThinF_IMG_20151004_133703_cell_111.png,152.0016,110.3904,109.4176,0.1472,1.0,1.0
C129P90ThinF_IMG_20151004_133703_cell_112.png,144.1568,91.5408,98.7088,0.2688,1.0,1.0
C129P90ThinF_IMG_20151004_133703_cell_81.png,158.3184,115.7712,114.7264,0.1872,1.0,1.0
C129P90ThinF_IMG_20151004_133703_cell_84.png,142.5184,105.6784,102.6112,0.1552,0.0,0.0
C129P90ThinF_IMG_20151004_133703_cell_85.png,155.8976,109.2432,109.3472,0.2096,0.0,0.0
C129P90ThinF_IMG_20151004_133703_cell_86.png,160.2528,117.0144,115.1392,0.1424,1.0,1.0
C129P90ThinF_IMG_20151004_133703_cell_87.png,153.1376,115.512,110.864,0.1712,1.0,1.0
C129P90ThinF_IMG_20151004_133703_cell_88.png,154.3184,104.6928,105.8064,0.1808,0.0,0.0
C129P90ThinF_IMG_20151004_133703_cell_90.png,159.8288,114.9184,117.6896,0.1824,1.5,2.0
C129P90ThinF_IMG_20151004_133703_cell_91.png,149.456,109.68,107.9104,0.144,1.0,1.0
C129P90ThinF_IMG_20151004_133703_cell_92.png,156.048,110.496,108.7136,0.1472,1.0,1.0
C129P90ThinF_IMG_20151004_133703_cell_93.png,157.0512,111.6672,109.088,0.2096,0.0,0.0
C129P90ThinF_IMG_20151004_133703_cell_94.png,149.1008,104.0928,105.2736,0.2032,1.0,2.0
C129P90ThinF_IMG_20151004_133703_cell_95.png,149.5184,101.5472,102.8224,0.1936,1.3333333333333333,2.0
C129P90ThinF_IMG_20151004_133703_cell_96.png,152.056,106.9536,108.5296,0.1968,1.0,1.0
C129P90ThinF_IMG_20151004_133703_cell_97.png,154.2688,106.8816,108.488,0.1728,1.0,1.0
